sent_id	phrase_text	word_n	character_n
w01051032	二世+拉美西斯	2	6
w01051032	了	1	1
w01051032	重大+的+战术+错误	4	7
w01051080	亨利+布雷斯特德+詹姆斯	3	10
w01051080	于+1903+年	3	6
w01051080	的	1	1
w01051080	上+实际	2	3
w01051080	份+第一+关于+战役+该+的+学术+中+报告	9	14
w01051080	充分	1	2
w01051080	了	1	1
w01051080	资源	1	2
w01051080	的	1	1
w01051080	该+战役	2	3
w01051080	以	1	1
w01052022	在+后勤+方面	3	5
w01052022	长时间+的+攻城战	3	7
w01052022	拉美西斯	1	4
w01052022	因+此	2	2
w01052022	埃及	1	2
w01052038	阿穆鲁+北部	2	5
w01052038	自己	1	2
w01052038	图尼普	1	3
w01052038	加低斯	1	3
w01052038	的	1	1
w01052038	法老+埃及+此+因+发现	5	8
w01052038	自+年+近+120+前+的+三世+以来+图特摩斯	9	16
w01052038	这里	1	2
w01052038	从未	1	2
w01052038	埃及+士兵	2	4
w01052046	这+次	2	2
w01052046	他	1	1
w01052046	了	1	1
w01052046	战役	1	2
w01052046	战斗	1	2
w01052046	的	1	1
w01052046	甚至	1	2
w01052046	在+两+后+小时	4	5
w01052046	才	1	1
w01052046	地	1	1
w01052046	了	1	1
w01052046	盔甲	1	2
w01053015	学者	1	2
w01053015	的	1	1
w01053015	希律+安提帕斯+希罗底+与+的+准确+结婚+年份	8	17
w01053015	仍是	1	2
w01053031	于	1	1
w01053031	希律	1	2
w01053031	当时	1	2
w01053031	耶路撒冷	1	4
w01053031	彼拉多	1	3
w01053031	那+希罗底	2	4
w01053031	耶稣	1	2
w01053045	根据	1	2
w01053045	新约	1	2
w01053045	保罗	1	2
w01053045	的	1	1
w01053045	科林斯	1	3
w01053045	在+约+十七+后+年	5	6
w01053045	他	1	1
w01053045	了	1	1
w01053045	个+八+月	3	3
w01053062	如果	1	2
w01053062	当年	1	2
w01053062	的话	1	2
w01053062	了	1	1
w01053062	特殊+闰月	2	4
w01053062	日期+个+后+一+只+能+是+个+一+五+周	11	12
w01053062	但	1	1
w01053062	这	1	1
w01053062	了	1	1
w01053062	牛顿+的+支持	3	5
w01053067	可能	1	2
w01053067	在+年+两千+前+的+某+一+天	8	9
w01053067	了	1	1
w01053067	月相	1	2
w01053067	若	1	1
w01053067	的话	1	2
w01053067	烟雾+或+云层	3	5
w01053067	的+是	2	2
w01053067	但	1	1
w01053067	则	1	1
w01053067	不+通	2	2
w01054107	新法兰西+稳定+尚+未+的+较旧+区域	7	13
w01054107	也	1	1
w01054107	了	1	1
w01054107	堡垒	1	2
w01056103	了	1	1
w01056103	基础	1	2
w01056103	的	1	1
w01056103	这	1	1
w01056103	国家+的+经济+法律+和+机制	6	10
w01056103	可以	1	2
w01056103	到	1	1
w01056103	整个+地中海	2	5
w01056103	如	1	1
w01056103	以前	1	2
w01056103	从+拉丁姆	2	4
w01056103	到	1	1
w01056103	整个+意大利	2	5
w01056103	正	1	1
w01057006	每首+诗歌	2	4
w01057006	只	1	1
w01057006	了	1	1
w01057006	战争+的+一+部分	4	6
w01057016	特洛伊+战争	2	5
w01057016	为	1	1
w01057016	后世+的+剧+史学家+分子+和+其他+知识+作家	9	16
w01057016	会	1	1
w01057016	作品+创作	2	4
w01057041	预言	1	2
w01057041	在	1	1
w01057041	一+生	2	2
w01057041	后	1	1
w01057041	的	1	1
w01057041	他	1	1
w01057041	会	1	1
w01057041	不朽+并+诗文+通过+而+永世+或者	7	12
w01057041	战场	1	2
w01057041	会	1	1
w01057041	英年	1	2
w01058009	由于	1	2
w01058009	朱利安	1	3
w01058009	在+363+年	3	5
w01058009	被	1	1
w01058009	但是	1	2
w01058009	此+说法	2	3
w01058009	就	1	1
w01058009	被	1	1
w01058009	了	1	1
w01058013	次+上+一+奥运会	4	6
w01058013	的	1	1
w01058013	在+393+年	3	5
w01060037	括+沈	2	2
w01060037	为	1	1
w01060037	官府+代理人	2	5
w01060037	的	1	1
w01060037	管理+能力+和+技巧	4	7
w01060037	很快	1	2
w01060037	了	1	1
w01060037	王+安石+的+赏识	4	6
w01060038	被	1	1
w01060038	王+安石+的+沉积+淤泥+调查+计划	7	12
w01060038	1072+年	2	5
w01060038	沈+括	2	2
w01060038	对+首都+外+的+汴河	5	7
w01060038	工作	1	2
w01060039	了	1	1
w01060039	技术	1	2
w01060039	的	1	1
w01060039	成功	1	2
w01060039	了	1	1
w01060039	运河	1	2
w01060039	括	1	1
w01060039	并	1	1
w01060039	了	1	1
w01060039	淤积物	1	3
w01060039	极佳+的+肥料+价值	4	7
w01060040	辽朝+契丹	2	4
w01060040	使节	1	2
w01060040	一+步	2	2
w01060040	年+1075+夏季	3	7
w01060040	他	1	1
w01060040	在+上+朝廷	3	4
w01060040	了	1	1
w01060040	美誉	1	2
w01060041	了	1	1
w01060041	次+数+挑衅性+的+谈判	5	8
w01060041	把+他们+的+边界	4	6
w01060041	向+南	2	2
w01060041	位+数+中国+大使	4	6
w01060041	不	1	1
w01060041	的	1	1
w01060041	契丹人	1	3
w01060041	同时	1	2
w01060041	他们	1	2
w01060041	对+辽国+的+要求	4	6
w01060041	让步	1	2
w01061050	意大利+南部	2	5
w01061050	也	1	1
w01061050	人	1	1
w01061050	药学	1	2
w01061050	特别+是	2	3
w01061050	萨莱诺+当地+的+学校	4	8
w01061050	了	1	1
w01061050	医学+伊斯兰+的+影响	4	8
w01062037	后	1	1
w01062037	感到	1	2
w01062037	并	1	1
w01062037	数+次	2	2
w01062037	罗马	1	2
w01062037	提庇留	1	3
w01062037	但是	1	2
w01062037	均	1	1
w01062037	被+奥古斯都	2	5
w01062063	自己	1	2
w01062063	国家+和+整个+元老会	4	8
w01062063	就	1	1
w01062063	能	1	1
w01062063	单独	1	2
w01062063	他+似乎+希望	3	5
w01062063	而且+命令+他+的+直接+都+十分+含糊	8	13
w01062063	这	1	1
w01062063	也	1	1
w01062063	了	1	1
w01062063	人们	1	2
w01062063	的	1	1
w01062063	更多	1	2
w01062063	关于+他+的+真实+意图	5	8
w01062063	是	1	1
w01062063	内容	1	2
w01062063	而	1	1
w01062063	应该	1	2
w01062063	他+的+法令	3	4
w01063048	都	1	1
w01063048	独特	1	2
w01063048	的	1	1
w01063048	了	1	1
w01063048	生活+日常+的+实际+所需	5	9
w01063048	恰当+的+祭品+和+仪式	5	8
w01063048	每位+神祗	2	4
w01063048	而且	1	2
w01063048	被+人们	2	3
w01063048	的	1	1
w01064034	这	1	1
w01064034	的	1	1
w01064034	从+欧洲+大陆	3	5
w01065018	现场	1	2
w01065018	的	1	1
w01065018	被	1	1
w01065018	为	1	1
w01065018	立石	1	2
w01065018	的	1	1
w01065018	排+一+座+十+高大+石碑	6	8
w01065018	遗迹+祭祀+由	3	5
w01065018	立石+为+南北+走向	4	7
w01065018	座+最高+一+米+3+高	6	7
w01065018	石群+中央	2	4
w01065018	个+一+水池+和+个+一+巨大+的+方形+石制+祭坛	11	16
w01065019	作用+巨碑+个+这+的+具体+仍然+当中+讨论+在	10	16
w01065019	但是	1	2
w01065019	它们+可能+时代+在+中期+青铜+了+高地+迦南人+的+组成	11	20
w01065019	即	1	1
w01065019	约	1	1
w01065019	前+公元	2	3
w01065019	1600	1	4
w01065020	城市+迦南人+的+大火+在+中+被+焚毁	8	13
w01065020	时间	1	2
w01065020	约	1	1
w01065020	时	1	1
w01065020	埃及+图特摩斯+三世+法老	4	10
w01065020	系列+一+战役	3	5
w01065020	之	1	1
w01065021	有关+城市+该+的+历史+古老+最+资料	8	13
w01065021	的	1	1
w01065021	在+圣殿+凯尔奈克+图特摩斯+中+处+一+有关+地点+征服+被+的+中+碑文	14	25
w01065022	可	1	1
w01065022	至	1	1
w01065022	公元+前+14+世纪	4	7
w01065022	阿马尔奈+文书	2	6
w01065022	其中	1	2
w01065022	了	1	1
w01065022	封+十+信件	3	4
w01065022	自+基色城	2	4
w01065022	的	1	1
w01065022	国王	1	2
w01065022	向+埃及+法老	3	5
w01065022	的	1	1
w01066003	泰国+出生+证明	3	6
w01066003	的	1	1
w01066003	的	1	1
w01066003	是	1	1
w01066003	和	1	1
w01066003	然后	1	2
w01066003	是	1	1
w01066003	几	1	1
w01066003	农历	1	2
w01066003	以及	1	2
w01066006	生肖+她+的+黄道+是+猴子	6	9
w01066006	她+的+重要+意义+传统+上+很+的+周年+六十+庆典	11	17
w01066006	在+1992+年	3	6
w01066008	根据+工作日+表格	3	7
w01066008	来	1	1
w01066008	颜色+泰国+每天+的+吉祥+的+是	7	11
w01066008	下面	1	2
w01066008	个+一+链接	3	4
w01066008	可以	1	2
w01066008	各天+当周+的+菩萨+图片	5	9
w01066040	华人+泰国+的+农历+春节	5	9
w01066040	和+其他+节日	3	5
w01066040	各	1	1
w01066040	有	1	1
w01066040	因为	1	2
w01066040	这些+节日	2	4
w01066040	的	1	1
w01066040	按照+中国+农历	3	6
w01066040	来	1	1
w01067032	了	1	1
w01067032	埃及+亚洲+和+之间+的+防卫	6	10
w01067032	此外	1	2
w01067032	他	1	1
w01067032	在+东+角洲+三+地区	5	7
w01067032	了	1	1
w01067032	大公墙	1	3
w01067059	未	1	1
w01067059	的	1	1
w01067059	他+仅+了+年+十五+统治	6	8
w01067059	这	1	1
w01067059	从+他+很多+建造+中+工程	6	9
w01067059	了	1	1
w01067059	印证	1	2
w01067103	此	1	1
w01067103	之外	1	2
w01067103	者+两+他们	3	4
w01067103	似乎	1	2
w01067103	都	1	1
w01067103	至少	1	2
w01067103	埃及+下+的+一些+区域	5	8
w01068027	日本+儿童+电视+节目+问题+有关+太空+的+的+采访	10	18
w01068027	为	1	1
w01068027	年+2002+月+9+9+日	6	9
w01068027	阿特灵	1	3
w01068027	被+人	2	2
w01068027	比佛利+山庄+酒店	3	7
w01068056	阿特灵	1	3
w01068056	过	1	1
w01068056	次+三+婚	3	3
w01069007	为	1	1
w01069007	王朝+哈布斯堡+的+统治者	4	10
w01069007	1519+年	2	5
w01069007	他	1	1
w01069007	并	1	1
w01069007	于+1530+年	3	6
w01069007	了	1	1
w01069007	皇帝+帝国+神圣+罗马+的+头衔	6	11
w01069040	之外	1	2
w01069040	严厉+的+政策	3	5
w01069040	查尔斯	1	3
w01069040	被	1	1
w01069040	对+荷兰人+的+需求	4	7
w01069040	同情心	1	3
w01069040	的	1	1
w01069040	是	1	1
w01069040	一+个	2	2
w01069056	的	1	1
w01069056	名+约+400+贵族+成员	5	9
w01069056	向+巴拿马+玛格丽特+总督	4	10
w01069056	了	1	1
w01069056	请愿	1	2
w01069056	1566+年	2	5
w01069056	联盟	1	2
w01069056	在	1	1
w01069056	余部	1	2
w01069056	前	1	1
w01069056	迫害+行动	2	4
w01069094	地中海	1	3
w01069094	的	1	1
w01069094	它+帝国+与+奥斯曼+斗争	5	9
w01069094	大大	1	2
w01069094	了	1	1
w01069094	军事+能力	2	4
w01069094	兵力	1	2
w01069094	其	1	1
w01069094	荷兰+叛军	2	4
w01069094	的	1	1
w01070031	一直	1	2
w01070031	公元+前+700+年	4	7
w01070031	附近	1	2
w01070031	的	1	1
w01070031	天文台+座+一+时代+青铜+的+气象+年+在+公元+前+约+1900+建成	14	24
w01070031	它	1	1
w01070031	依然	1	2
w01070031	在	1	1
w01070031	为+社区	2	3
w01070031	服务	1	2
w01070032	中间+的+区域	3	5
w01070032	于	1	1
w01070032	太阳+满月+和+的+升起	5	8
w01070033	个+三+标记	3	4
w01070033	把+日出	2	3
w01070033	处+夏至+冬至+和+春分+秋分+以及+在	8	13
w01070034	另外+个+四+标记	4	6
w01070034	分别	1	2
w01070034	了	1	1
w01070034	夏季+在+冬季+和+时+满月+的+最小+最大+和+倾斜角	11	18
w01070035	两+个	2	2
w01070035	于	1	1
w01070035	月份+农历+的+长度	4	7
w01071036	其+重要性	2	4
w01071036	在+个+两+中+事实	5	6
w01071036	出来	1	2
w01071043	个+第三+系统	3	5
w01071043	在+半岛+尤卡坦+的+后古典+时期	6	12
w01071043	被	1	1
w01072002	仅仅	1	2
w01072002	于	1	1
w01072002	相似度	1	3
w01072002	可能	1	2
w01072002	只	1	1
w01072002	是	1	1
w01072002	的	1	1
w01072002	来源+希斯帕尼亚+Hispania+词+一+的+争议+备受	8	22
w01072002	各种+猜测	2	4
w01072002	且	1	1
w01072002	有力+证据	2	4
w01072046	但是	1	2
w01072046	在+新生+中+事物	4	6
w01072046	希斯帕尼亚+的+影响	3	8
w01072046	也	1	1
w01072046	非常	1	2
w01072065	的	1	1
w01072065	于	1	1
w01072065	原因	1	2
w01072065	的	1	1
w01072065	在+第一+阶段	3	5
w01072065	罗马	1	2
w01072065	把+该+半岛	3	4
w01072079	了	1	1
w01072079	3+世纪	2	3
w01072079	时	1	1
w01072079	卡瑞卡拉+皇帝	2	6
w01072079	了	1	1
w01072079	个+一+新+的+分区	5	6
w01072079	但	1	1
w01072079	仅	1	1
w01072079	了	1	1
w01072079	很短+的+时间	3	5
w01073007	他们	1	2
w01073007	被+湖区+拉迪亚德吉+的+美	5	10
w01073007	深深	1	2
w01073007	于	1	1
w01073007	孩子+他们+的+个+第一+时+出生	7	11
w01073007	它	1	1
w01073007	来	1	1
w01073007	为	1	1
w01073007	新生儿+名字	2	5
w01073042	那儿	1	2
w01073042	的	1	1
w01073042	南海	1	2
w01073042	与+崔丝	2	3
w01073042	一同	1	2
w01073042	的	1	1
w01073042	也	1	1
w01073042	与+葛拉德+佛罗伦萨	3	8
w01073042	时候+吉卜林+并且+爱河+坠入	5	11
w01073042	当时	1	2
w01073042	崔丝	1	2
w01073042	已	1	1
w01073042	了	1	1
w01073042	南海	1	2
w01073054	编辑+惠勒斯蒂芬+工作+在+上+了+吉卜林+压力+很大+给	10	20
w01073054	但是	1	2
w01073054	基普林+的+写作+兴致	4	8
w01073067	拉合尔	1	3
w01073067	之后	1	2
w01073067	月+年+1886+11+月+至+年+1887+6+期间	10	18
w01073067	在+上+公报	3	4
w01073067	了	1	1
w01073067	篇+三十九+故事	3	6
w01073075	时+此刻+至	3	4
w01073075	他	1	1
w01073075	已经	1	2
w01073075	越来越+多	2	4
w01073075	地	1	1
w01073075	未来	1	2
w01074088	虽然	1	2
w01074088	著作	1	2
w01074088	了	1	1
w01074088	过往+的+材料	3	5
w01074088	了	1	1
w01074088	趋势	1	2
w01074088	独立+写作	2	4
w01074088	的	1	1
w01074088	金+瓶+梅+年+于+1610+出版	7	11
w01074088	但	1	1
w01074088	它	1	1
w01074088	了	1	1
w01074088	对+方面+心理学+的+关注	5	9
w01075036	对	1	1
w01075036	机率	1	2
w01075036	内战	1	2
w01075036	的	1	1
w01075036	更高+的+男子+高中+收入+人均+增长率+及+经济+入读率	10	20
w01075036	都	1	1
w01075036	着	1	1
w01075036	重大+的+影响	3	5
w01075037	具体	1	2
w01075037	来	1	1
w01075037	冲突	1	2
w01075037	的	1	1
w01075037	当	1	1
w01075037	增长率	1	3
w01075037	比+研究+的+平均+数据	5	8
w01075037	1%	1	2
w01075037	时	1	1
w01075037	内战	1	2
w01075037	的	1	1
w01075037	高+入读率+男子+高中+水平+比+平均+10%+时+机率+就+会+大概+3%+降低	15	27
w01075037	而	1	1
w01075037	机率	1	2
w01075037	就	1	1
w01075037	会	1	1
w01075037	大概	1	2
w01075037	1%	1	2
w01075038	的	1	1
w01075038	项+这+三+因素	4	5
w01075038	是	1	1
w01075038	收益	1	2
w01075038	研究+项+这+了+说明	5	7
w01075038	因+此	2	2
w01075038	较低+的+放弃+收益	4	7
w01075038	会	1	1
w01075038	发生	1	2
w01075038	的	1	1
w01075039	教育	1	2
w01075039	的	1	1
w01075039	如果	1	2
w01075039	男性+年轻+的+部分+他们+是+参战者+内战+的+主要+组成+拥有+或+薪资+有	15	26
w01075039	并	1	1
w01075039	能	1	1
w01075039	合理	1	2
w01075039	地	1	1
w01075039	他们	1	2
w01075039	未来	1	2
w01075039	会	1	1
w01075039	成功	1	2
w01075039	他们	1	2
w01075039	叛乱	1	2
w01075039	的	1	1
w01075039	之+言	2	2
w01075039	那么	1	2
w01075039	机率	1	2
w01075039	会	1	1
w01075040	已	1	1
w01075040	人	1	1
w01075040	的	1	1
w01075040	是	1	1
w01075040	较低+的+人均+收入	4	7
w01075040	会	1	1
w01075040	武装+暴乱	2	4
w01076039	了	1	1
w01076039	能	1	1
w01076039	内部+公共+的+紧张+关系	5	9
w01076039	对+自由+的+保障	4	6
w01076039	把+帝国	2	3
w01076039	地方+和谐+更+的+为	5	7
w01076054	于+1916+年	3	6
w01076054	的	1	1
w01076054	奥斯曼人	1	4
w01076054	的	1	1
w01076054	战争	1	2
w01076054	的	1	1
w01076054	起义+阿拉伯+了+局势+战线+中东+的+扭转	8	15
w01076054	在+之前+此	3	4
w01076054	奥斯曼人	1	4
w01076054	在+前+两+年	4	4
w01076054	似乎	1	2
w01076054	还是	1	2
w01076054	优势	1	2
w01076054	的	1	1
w01078013	本书	1	2
w01078013	在+个+多+中+段落	5	6
w01078013	详细	1	2
w01078013	了	1	1
w01078013	战争+对+社会+人类+文化+及+的+伤害	8	13
w01079038	道明会+海因里希+克雷默+牧师	4	12
w01079038	是	1	1
w01079038	萨尔兹堡+的+大主教	3	8
w01079049	1538+年	2	5
w01079049	西班牙+宗教+裁判所	3	8
w01079049	其+教徒	2	3
w01079049	不能	1	2
w01079049	槌+女巫+之+的+所有+内容	6	9
w01079057	上+理论	2	3
w01079057	而	1	1
w01079057	在	1	1
w01079057	后	1	1
w01079057	教义+天主教+有悖	3	7
w01079057	任何+人	2	3
w01079057	都	1	1
w01079057	可以	1	2
w01079057	重新	1	2
w01079057	犹太教	1	3
w01079077	西班牙	1	3
w01079077	了	1	1
w01079077	葡萄牙	1	3
w01079077	西班牙+年+于+1492+了+犹太人+境内+的+塞法迪+驱逐	10	21
w01079077	犹太人+这些+西班牙裔+当中	4	11
w01079077	很多+人	2	3
w01079077	但是	1	2
w01079077	最后	1	2
w01079077	同样	1	2
w01079077	了	1	1
w01079077	迫害+对象	2	4
w01080128	马其顿+东部	2	5
w01080128	色雷斯	1	3
w01080128	的	1	1
w01080128	边境	1	2
w01080128	现在	1	2
w01080128	被	1	1
w01080128	奈斯托斯河	1	5
w01080128	也+麦斯塔河+叫	3	6
w01080128	所	1	1
w01080129	南面+的+敌人	3	5
w01080129	菲利普	1	3
w01080129	随后	1	2
w01080130	塞萨利	1	3
w01080130	他+了+敌人+击败	4	6
w01080130	公元+352+年	3	6
w01080130	他	1	1
w01080130	牢牢	1	2
w01080130	了	1	1
w01080130	该+地区	2	3
w01080131	一直	1	2
w01080131	到	1	1
w01080131	温泉关	1	3
w01080131	把+希腊	2	3
w01080131	的	1	1
w01080131	马其顿+军队	2	5
w01080131	却	1	1
w01080131	并+不	2	2
w01080131	它	1	1
w01080131	因为	1	2
w01080131	该处	1	2
w01080131	联军+雅典+斯巴达+亚加亚+以及+的+重兵	7	15
w01080132	了	1	1
w01080132	边境+马其顿+的+安全	4	8
w01080132	之后	1	2
w01080132	菲利普	1	3
w01080132	了	1	1
w01080132	色雷斯	1	3
w01080132	个+一+庞大+的+马其顿+军队	6	10
w01080132	了	1	1
w01080132	长久+的+征服战	3	6
w01081030	俄罗斯+叶卡捷琳娜+女皇	3	10
w01081030	同样	1	2
w01081030	非常	1	2
w01082055	经常	1	2
w01082055	珍珠港+事件	2	5
w01082055	战争+期间	2	4
w01082055	美国	1	2
w01082055	来	1	1
w01083007	对+王朝+罗曼诺夫+的+理想+愿景	6	12
w01083007	他	1	1
w01083007	对+国家+的+实际+情况	5	8
w01083021	帝国+俄罗斯+了+民族+不同+汇集	6	12
w01083021	这些+民族	2	4
w01083021	在+次+第一+世界+之前+大战	6	10
w01083021	就	1	1
w01083021	已经	1	2
w01083021	了	1	1
w01083021	明显+迹象	2	4
w01083021	的	1	1
w01084085	该+城邦	2	3
w01084085	与+素可泰+王朝	3	6
w01084085	在+同+一+时期	4	5
w01084102	因为	1	2
w01084102	起	1	1
w01084102	了	1	1
w01084102	交易+通道	2	4
w01084102	利润	1	2
w01084102	的	1	1
w01084102	在+世纪+16+与+西方+的+中+往来	8	12
w01084102	了	1	1
w01084102	系列+一+长远+的+经济+增长	6	10
w01085004	部队	1	2
w01085004	在+古巴+的+中+战斗	5	7
w01085004	表现	1	2
w01085005	太	1	1
w01085005	于	1	1
w01085005	西方+的+蝇头小利	3	7
w01085005	但是	1	2
w01085005	它	1	1
w01085005	未能	1	2
w01085005	充分+准备	2	4
w01085005	海外+冲突	2	4
w01085005	的	1	1
w01085006	它	1	1
w01085006	所	1	1
w01085006	的	1	1
w01085006	在+佛罗里达+的+待命区	4	9
w01085006	部队+和+国民+警卫+志愿军	5	10
w01085006	着	1	1
w01085006	运输+训练+粮食+和+的+问题	6	10
w01085007	美国	1	2
w01085007	了	1	1
w01085007	古巴	1	2
w01085007	在	1	1
w01085007	美国+军队	2	4
w01085007	古巴	1	2
w01085007	之后	1	2
w01085008	根据+和平+协议	3	6
w01085008	西班牙	1	3
w01085008	将+自己+的+波多黎各+关岛+菲律宾+以及+殖民地	8	18
w01085008	了+美国+给	3	4
w01086012	从+威尼斯	2	4
w01086012	的	1	1
w01086012	军队	1	2
w01086012	了	1	1
w01086012	法国+的+进攻	3	5
w01086037	至	1	1
w01086037	1563+年	2	5
w01086037	威尼斯+的+人口	3	6
w01086037	了	1	1
w01086037	16万8千+大约+人	3	8
w01087052	古代+历史+和+文学	4	7
w01087052	教育+时期+文艺+复兴+的+主要+由	7	12
w01087052	这	1	1
w01087052	人们+认为	2	4
w01087052	古典+作品	2	4
w01087052	能够	1	2
w01087052	情操	1	2
w01087052	对+行为+人类+的+了解	5	8
w01088099	一+个	2	2
w01088099	的+全面	2	3
w01088099	人口	1	2
w01088099	统计	1	2
w01088099	数据	1	2
w01088099	但是+有	2	3
w01088099	对象	1	2
w01088099	的	1	1
w01088099	孩子	1	2
w01088099	妇女	1	2
w01088099	特别	1	2
w01088099	是	1	1
w01089017	关于+时期+个+这+的+信息	6	9
w01089017	主要	1	2
w01089017	自	1	1
w01089017	埋葬+陪葬品+以及+地点	4	9
w01089040	大约	1	2
w01089040	户+四十+人家	3	5
w01089040	当时	1	2
w01089040	那里	1	2
w01089040	却	1	1
w01089040	大量+的+牧场+和+耕地	5	8
w01089068	着	1	1
w01089068	希腊	1	2
w01089068	向+西边+的+意大利+及+皮特库赛+库迈+以及+西西里岛	9	20
w01089068	字母+希腊+的+影响	4	7
w01089068	越来越	1	3
w01091016	东南+亚	2	3
w01091016	最早	1	2
w01091016	最	1	1
w01091016	可能	1	2
w01091016	粉芭蕉+和+香蕉	3	6
w01091016	巴布亚+新几内亚+在	3	8
w01091016	可能	1	2
w01091016	早+在+5000+前+年	5	8
w01091016	就	1	1
w01091016	已	1	1
w01091016	至	1	1
w01091016	非洲	1	2
w01091045	了	1	1
w01091045	以外	1	2
w01091045	直接	1	2
w01091045	为	1	1
w01091045	食物	1	2
w01091045	动物+还+能+皮毛+提供	5	8
w01091045	同时	1	2
w01091045	它们+的+粪便	3	5
w01091045	还	1	1
w01091045	能	1	1
w01091045	为	1	1
w01091045	肥料	1	2
w01092019	詹姆斯+瓦特+苏格兰人	3	9
w01092019	从+上+根本	3	4
w01092019	了	1	1
w01092019	其+工作+原理	3	5
w01092032	工业+革命	2	4
w01092032	人们	1	2
w01092032	对+机器+金属+部件	4	7
w01092032	所	1	1
w01093028	伯罗奔尼撒+希腊+及+的+其他+地方	6	13
w01093028	在+战争+次+第二+美塞尼亚+期间	6	12
w01093028	斯巴达	1	3
w01093028	为	1	1
w01093028	了	1	1
w01093028	个+一+本地+势力	4	6
w01094022	在+世纪+20+国际+汽车+评选+中+活动	8	14
w01094022	福特+T型车	2	5
w01094022	被	1	1
w01094022	为	1	1
w01094022	有+最+影响力+车型	4	7
w01094066	车型+公司+美国+汽车+的+紧凑+漫步+者+成功+大获	10	18
w01094066	在+种+这+下+激励	5	6
w01094066	通用+公司+和+福特+公司	5	9
w01094066	于+1960+年	3	6
w01094066	了	1	1
w01094066	自己+的+小型+汽车	4	7
w01095089	稍微	1	2
w01095089	所	1	1
w01095089	还是	1	2
w01095089	不	1	1
w01095089	名	1	1
w01095089	习俗+项+这+近代+在+只+是	7	9
w01095089	现在	1	2
w01095089	间+朋友	2	3
w01095089	而是	1	2
w01095089	姓	1	1
w01095090	如果	1	2
w01095090	对方	1	2
w01095090	是	1	1
w01095090	其+名字	2	3
w01095090	会	1	1
w01095090	显得	1	2
w01095090	非常	1	2
w01095090	不	1	1
w01095091	从+明治+天皇	3	5
w01095091	位+一+天皇	3	4
w01095091	的	1	1
w01095091	期间	1	2
w01095091	为	1	1
w01095091	一+个	2	2
w01095091	在	1	1
w01095091	天皇	1	2
w01095091	后	1	1
w01095091	天皇	1	2
w01095091	的	1	1
w01095091	人们	1	2
w01095091	则	1	1
w01095091	以+年号	2	3
w01095091	天皇	1	2
w01095092	明治+以前+天皇	3	6
w01095092	年号+朝代+经常+改变	4	8
w01095092	天皇+的+谥号	3	5
w01095092	也	1	1
w01095092	自	1	1
w01095092	不同+的+方式	3	5
w01095093	名字	1	2
w01095093	国家+其他+的+人	4	6
w01095093	则	1	1
w01095093	直接	1	2
w01095093	天皇+日本+昭和+以后+的+天皇	6	11
w01095093	无论	1	2
w01095093	他们	1	2
w01096013	三百万+一千万+至+人口	4	9
w01096013	于	1	1
w01096013	日本+侵略+部队	3	6
w01096013	地区+亚太+有	3	5
w01096013	其中	1	2
w01096013	中国+的+死亡+人口	4	7
w01096013	约	1	1
w01096013	七百五十万	1	5
w01096055	欧洲	1	2
w01096055	战争+之前+爆发	3	6
w01096055	同盟国	1	3
w01096055	在+经济+和+上+人口	5	7
w01096055	都	1	1
w01096055	着	1	1
w01096055	明显+优势	2	4
w01096074	由	1	1
w01096074	防御+静态+的+前线	4	7
w01096074	战争+地面+的+格局	4	7
w01096074	从+一+时+战	4	4
w01096074	更	1	1
w01096074	多样性+和+武器+的+机动性	5	10
w01097059	英国+骑兵+部队	3	6
w01097059	同时	1	2
w01097059	还	1	1
w01097059	严格+的+剑术+训练	4	7
w01097104	威勒+和+钱德勒	3	6
w01097104	一些+历史学家	2	6
w01097104	在	1	1
w01097104	次+第一+伟大+的+进攻	5	8
w01097104	之后	1	2
w01097104	被	1	1
w01097104	为	1	1
w01097104	有生+力量	2	4
w01097104	英国+重骑兵	2	5
w01097104	就	1	1
w01097104	而	1	1
w01097104	了	1	1
w01098043	对+体+罗马人+常染色+的+基因+研究	7	13
w01098043	罗马人+的+南+亚+祖先	5	8
w01098043	自+印度+西北部	3	6
w01099012	起源+音乐+的+解释	4	7
w01099012	于	1	1
w01099012	对+音乐+的+定义	4	6
w01099045	音乐	1	2
w01099045	人类+在+之中+男人+女人+和+都是+很好+的+歌手	10	17
w01099045	几乎	1	2
w01099045	是	1	1
w01099045	一+项	2	2
w01099045	团体	1	2
w01100046	年+1839+总督+湖+两+林+则徐+贸易+鸦片+之后+禁止	11	20
w01100046	中国	1	2
w01100046	不得	1	2
w01100046	不	1	1
w01100046	次+第一+鸦片+战争	4	7
w01100046	英国	1	2
w01100046	的	1	1
w01100047	中国	1	2
w01100047	于+1842	2	5
w01100047	了	1	1
w01100047	南京+条约	2	4
w01100048	广州+和+在内+上海	4	7
w01100048	的	1	1
w01100048	香港+被+给+英国+割让	5	8
w01100048	个+五+港口	3	4
w01100048	向+英国	2	3
w01100048	居住权+和+贸易	3	6
w01100049	再次	1	2
w01100049	年+1856+战争+次+第二+鸦片+爆发	7	14
w01100049	中国	1	2
w01100049	被	1	1
w01100049	年+1858+天津+条约+和+年+1860+北京+条约	9	19
w01100050	了	1	1
w01100050	新+的+贸易+港口	4	6
w01100050	条约	1	2
w01100050	同时	1	2
w01100050	中国+内地	2	4
w01100050	外国人	1	3
